district_name,vilname,schcd,schname,schmgt_desc,schmgt,schcat,rururb,schcat_desc,rururb,schtype,pincd,disthq,distcrc,estdyear,lowclass,highclass,ppsec_yn,ppstudent,ppteacher,workdays,schres_yn,resitype,schshi_yn,noinspect,visitscrc,visitsbrc,conti_r,conti_e,tlm_r,tlm_e,funds_e,funds_r,osrc_e,osrc_r,tchsan,tchpos,parapos,ntpos,medinstr1,medinstr2,medinstr3,medinstr4,supvar1,supvar2,supvar3,supvar4,supvar5,schmntcgrant_r,schmntcgrant_e,tle_r,tle_e,postaladdr,stdcode1,phone1,mobile1,stdcode2,phone2,mobile2,email,website,parasanct_ele,tchsanct_sec,tchposn_sec,parasanct_sec,paraposn_sec,tchsanct_hsec,tchposn_hsec,parasanct_hsec,paraposn_hsec,tchregu_upr,tchpara_upr,tchpart_upr,tchsanct_pr,parasanct_pr,ntsanct_sec,ntposn_sec,ntsanct_hsec,ntposn_hsec,anganwadi_yn,anganwadi_stu,anganwadi_tch,latdeg,latmin,latsec,londeg,lonmin,lonsec,approachbyroad,yearrecog,yearupgrd,cwsnsch_yn,visitsrtcwsn,distp,distu,dists,disth,meds1,meds2,meds3,meds4,medh1,medh2,medh3,medh4,boardsec,boardhsec,yearrecogs,yearrecogh,yearupgrds,yearupgrdh,schresupr_yn,schressec_yn,schreshsec_yn,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g,tch_m,tch_f,tch_t,tchpri,tchupr,tchsec,tchhsec,tchnr_clstaught,tchcwsntrnd,tchdisable,tchregu,tchcont,tchpart
LUNGLEI,CHANMARI,15060200236,PUBLIC HIGHER SECONDARY SCHOOL (HS SECTION) (LUMPSUM),LUMPSUM AIDED                                                              ,17,8,2,Secondary Only,Urban,3,796701,,,2002,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9862539667,,,,publichss@gmail.com,,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,53,19,92,44,39,1,0,0,2,0,0,0,0,0,,,,,,,,,2,2,2002,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,8,0,0,0,0,8,0,8,0,0,8,0,0,0,8,0,8,0
LUNGLEI,CHANMARI,15060200237,SOUTHERN FLOWER SCHOOL,Pvt. Unaided,5,8,2,Secondary Only,Urban,3,796701,,,1964,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,0372,2324852,9436371714,,,9862845794,,,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,53,8,92,44,49,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2007,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,28,38,0,0,0,0,4,3,7,0,0,7,0,0,0,7,0,7,0
LUNGLEI,CHANMARI,15060200238,TEA MEMORIAL SCHOOL HSS,Pvt. Unaided,5,11,2,Higher Secondary only/Jr. College,Urban,3,796701,0,0,2002,11,12,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436779201,,,,,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,22,52,55,92,44,57,1,,,2,0,0,0,0,0,,,,,,,,,0,2,,2013,,2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,13,10,4,2,6,0,0,0,6,0,0,6,0,6,0
LUNGLEI,CHANMARI,15060200239,CHRISTIAN EDUCATION CENTRE,Church                                                                     ,12,8,2,Secondary Only,Urban,3,796701,0,0,1991,9,10,2,0,0,0,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436147370,,,,,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,1,,,2,0,0,0,0,0,,,,,,,,,2,0,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,20,12,0,0,0,0,5,1,6,0,0,6,0,0,0,6,0,6,0
LUNGLEI,FARM VENG,15060200301,GOVT. FARMVENG L.C.M. M/S,Department of Education,1,4,2,Upper Primary only,Urban,3,796701,2,1,1990,5,8,2,0,0,0,2,5,2,3,12,0,7000,7000,0,0,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9436370287,,,8014365509,,,0,0,0,0,0,0,0,0,0,9,3,2,0,0,0,0,0,0,2,0,0,22,88,58,92,75,16,1,1994,0,2,0,0,2,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,8,3,6,6,0,0,0,0,0,0,0,0,9,5,14,0,14,0,0,0,0,14,9,3,2
LUNGLEI,FARM VENG,15060200302,GOVT. FARMVENG P/S,Department of Education,1,1,2,Primary,Urban,3,796701,1,1,1979,1,4,2,0,0,0,2,5,2,2,12,0,5000,5000,0,0,0,0,0,0,0,5,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436370617,,,8974794280,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,88,60,92,75,17,1,1979,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,10,9,5,5,8,4,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0,0,0,0,5,5,0,0
LUNGLEI,FARM VENG,15060200304,F. LALKHAMA MEMORIAL SCHOOL,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796701,2,1,1990,1,8,1,92,2,0,2,5,2,1,8,0,0,0,0,0,0,0,0,0,0,0,3,0,19,98,98,98,,,,,,0,0,0,0,,,,9089792882,,,9862751134,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,22,88,50,92,75,13,1,1991,0,2,0,0,5,1,0,,,,,,,,,5,5,,,,,2,0,0,40,52,14,23,12,11,10,6,10,11,22,9,11,16,24,26,24,21,0,0,0,0,0,0,0,0,6,3,9,3,6,0,0,0,0,9,0,9,0
LUNGLEI,FARM VENG,15060200305,PRESBYTERIAN ENGLISH SCHOOL,Pvt. Unaided,5,1,2,Primary,Urban,3,796701,1,1,2002,1,4,2,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,19,98,98,98,,,,,,0,0,0,0,,,,9436370399,,,9863696997,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,88,36,92,74,90,1,2003,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,3,2,3,3,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0,0,0,0,5,0,5,0
LUNGLEI,FARM VENG,15060200306,PRESBYTARIAN ENG. SCHOOL M/S (LUMPSUM),LUMPSUM AIDED                                                              ,17,4,2,Upper Primary only,Urban,3,796701,2,1,2002,5,8,2,0,0,0,2,5,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,19,98,98,98,,,,,,0,0,0,0,,,,9436370399,,,9863696997,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,22,88,36,92,74,90,1,2003,0,2,0,0,3,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,4,9,5,8,3,0,0,0,0,0,0,0,0,4,2,6,0,6,0,0,0,0,6,0,6,0
LUNGLEI,FARM VENG,15060200309,"PRESBYTERIAN ENGLISH SCHOOL, HS SECTION",Pvt. Unaided,5,8,2,Secondary Only,Urban,3,796701,,,2002,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436370399,,,8259010115,,,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,53,1,92,44,57,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2003,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,2,0,0,0,0,4,0,4,0,0,4,0,0,0,4,0,4,0
LUNGLEI,FARM VENG,15060200310,F. LALKHAMA MEMORIAL SCHOOL,Pvt. Unaided,5,8,2,Secondary Only,Urban,3,796701,,,2006,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436147619,,,9089792882,,,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,53,6,92,45,5,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2006,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,15,17,6,0,0,0,0,5,3,8,0,0,8,0,0,0,8,0,8,0
LUNGLEI,FARM VENG,15060200311,FARM VENG RMSA SECONDARY SCHOOL ,RMSA                                                                       ,14,8,2,Secondary Only,Urban,3,796701,0,0,2012,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436154185,,,9436157852,,,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,53,0,92,45,16,1,,,2,0,0,0,0,0,,,,,,,,,2,0,2012,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,5,0,0,0,0,4,3,7,0,0,7,0,0,0,7,0,7,0
LUNGLEI,FARM VENG,15060200313,ZAKHUMA MEMORIAL SCHOOL HSS,Pvt. Unaided,5,11,2,Higher Secondary only/Jr. College,Urban,3,796701,0,0,2001,11,12,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,22,51,58,92,46,33,2,,,2,0,0,0,0,0,,,,,,,,,0,2,,2004,,2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,7,3,2,5,0,0,0,5,0,0,5,0,5,0
LUNGLEI,FARM VENG,15060200314,PRESBYTERIAN ENGLISH SCHOOL HSS,Pvt. Unaided,5,11,2,Higher Secondary only/Jr. College,Urban,3,796701,0,0,2002,11,12,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436370399,,,8259010115,,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,22,53,1,92,44,57,1,,,2,0,0,0,0,0,,,,,,,,,0,2,,2013,,2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,2,2,4,0,0,0,4,0,0,4,0,4,0
LUNGLEI,SALEM,15060200401,SALEM M/S (ADHOC),ADHOC AIDED                                                                ,18,4,2,Upper Primary only,Urban,3,796701,3,0,2000,5,8,2,0,0,0,2,5,2,8,15,0,7000,7000,0,0,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9862626711,,,,,,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,2,0,0,22,87,75,92,75,8,1,2000,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,6,3,6,4,0,0,0,0,0,0,0,0,3,5,8,0,8,0,0,0,0,8,1,7,0
LUNGLEI,SALEM,15060200402,GOVT. SALEM P/S,Department of Education,1,1,2,Primary,Urban,3,796701,2,0,1958,1,4,1,20,2,0,2,5,2,7,18,0,5000,5000,0,0,0,0,0,0,0,7,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9612061817,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,87,74,92,75,11,1,1980,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,9,11,3,3,5,2,5,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,8,0,0,0,0,0,8,7,1,0
LUNGLEI,SALEM,15060200403,D & D ENGLISH SCHOOL,Pvt. Unaided,5,4,2,Upper Primary only,Urban,3,796701,3,0,2006,6,7,2,0,0,0,2,5,2,6,15,0,0,0,0,0,0,0,0,0,0,0,0,2,19,98,98,98,,,,,,0,0,0,0,,,,9862968010,,,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,22,87,71,92,75,14,1,2006,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,0,0,0,0,0,0,0,0,0,0,3,4,7,0,7,0,0,0,0,7,0,7,0
LUNGLEI,SALEM,15060200406,D&D ENGLISH MEDIUM SCHOOL,Pvt. Unaided,5,8,2,Secondary Only,Urban,3,796701,,,2006,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,0372,2322334,9862968010,,,,,,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,52,53,92,44,58,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2006,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,13,15,0,0,0,0,5,1,6,0,0,6,0,0,0,6,0,6,0
LUNGLEI,SALEM,15060200407,D&D HSS,Pvt. Unaided,5,11,2,Higher Secondary only/Jr. College,Urban,3,796701,0,0,2013,11,12,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9862968010,,,9862881047,,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,22,52,53,92,44,58,1,,,2,0,0,0,0,0,,,,,,,,,0,2,,2014,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,11,9,4,1,5,0,0,0,5,0,0,5,0,5,0
LUNGLEI,LUNGLAWN,15060200501,GOVT. LUNGLAWN M/S,Department of Education,1,4,2,Upper Primary only,Urban,3,796701,3,1,1961,5,8,2,0,0,0,2,5,2,8,15,0,7000,7000,0,0,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,9436783723,,,8414906702,,,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,2,0,0,22,87,30,92,75,57,1,1961,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,5,3,3,0,0,0,0,0,0,0,0,7,4,11,0,11,0,0,0,0,11,7,4,0
LUNGLEI,LUNGLAWN,15060200503,GOVT. LUNGLAWN P/S - II,Department of Education,1,1,2,Primary,Urban,3,796701,3,1,1983,1,4,2,0,0,0,2,5,2,8,15,0,5000,5000,0,0,0,0,0,0,0,5,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,8974984496,,,9862925370,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,87,33,92,75,58,1,1989,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,6,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0,0,0,0,5,5,0,0
LUNGLEI,LUNGLAWN,15060200504,BRIGHTER ACADEMY,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796701,3,1,1998,1,8,1,80,3,0,2,5,2,5,15,0,0,0,0,0,0,0,0,0,0,0,4,0,19,98,98,98,,,,,,0,0,0,0,,,,9436198004,,,9862727051,,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,22,87,27,92,75,29,1,2000,0,2,0,0,80,3,0,,,,,,,,,5,5,,,,,2,0,0,36,44,10,10,8,8,7,5,5,6,15,4,3,4,5,8,3,3,0,0,0,0,0,0,0,0,5,5,10,4,6,0,0,0,0,10,0,10,0
LUNGLEI,LUNGLAWN,15060200508,GOV'T MODEL SCHOOL,Department of Education,1,1,2,Primary,Urban,3,796701,3,1,1914,1,4,1,77,3,0,2,5,2,8,15,0,5000,5000,0,0,0,0,0,0,0,1,8,0,19,98,98,98,,,,,,7500,7500,0,0,,,,7308671633,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,87,24,92,75,24,1,1980,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,32,45,16,13,15,10,14,18,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,9,0,0,0,0,0,9,1,8,0
LUNGLEI,LUNGLAWN,15060200509,ASSAM RIFLES SCHOOL,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796701,0,0,,1,8,1,25,4,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,4,98,98,,,,,,0,0,0,0,,,,8014094686,,,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,22,63,47,92,69,85,1,,,2,0,0,0,0,0,,,,,,,,,0,0,,,,,2,0,0,19,6,2,5,3,4,7,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,9,2,7,0,0,0,0,9,0,9,0
LUNGLEI,LUNGLAWN,15060200511,GOVT. LIANTAWNA HS,Department of Education,1,8,2,Secondary Only,Urban,3,796701,2,0,1985,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436370688,,,9436370967,,,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,52,25,92,45,20,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1986,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,3,0,0,0,0,3,5,8,0,0,8,0,0,0,8,7,1,0
LUNGLEI,LUNGLAWN,15060200512,BRILLIANT BOARDING SCHOOL HSS,Pvt. Unaided,5,11,2,Higher Secondary only/Jr. College,Urban,3,796701,0,0,1996,11,12,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9612794784,,,9863539484,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,22,52,56,92,44,58,2,,,2,0,0,0,0,0,,,,,,,,,0,2,,1997,,2013,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,4,3,0,3,0,0,0,3,0,0,3,0,3,0
LUNGLEI,RAMTHAR,15060200601,GOVT. RAMTHAR MT. HERMON M/S,Department of Education,1,4,2,Upper Primary only,Urban,3,796701,1,1,1982,5,8,2,0,0,0,2,5,2,6,1,0,7000,7000,0,0,0,0,0,0,0,0,0,1,19,98,98,98,,,,,,7500,7500,0,0,,,,9436370626,,,9612228531,,,0,0,0,0,0,0,0,0,0,9,4,2,0,0,0,0,0,0,2,0,0,22,87,98,92,75,7,1,1985,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,15,13,14,9,20,13,10,12,0,0,0,0,0,0,0,0,8,7,15,0,15,0,0,0,0,15,9,4,2
LUNGLEI,RAMTHAR,15060200602,GOVT. RAMTHAR P/S,Department of Education,1,1,2,Primary,Urban,3,796701,2,1,1971,1,4,2,0,0,0,2,5,2,6,15,8,5000,5000,0,0,0,0,0,0,0,5,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9612235778,,,9863175909,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,88,9,92,75,30,1,1980,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,12,6,2,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0,0,0,0,5,5,0,0
LUNGLEI,RAMTHAR,15060200603,GOVT. RAMTHAR K.T. P/S,Department of Education,1,1,2,Primary,Urban,3,796701,2,1,1988,1,4,1,19,1,0,2,5,2,4,10,0,5000,5000,0,0,0,0,0,0,0,7,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,8014415543,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,88,8,92,75,35,1,1988,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,9,10,2,2,4,2,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,7,0,0,0,0,0,7,7,0,0
LUNGLEI,RAMTHAR,15060200605,SILVER MOUNT,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796701,1,1,2004,1,8,1,46,3,0,2,5,2,6,15,0,0,0,0,0,0,0,0,0,0,0,4,1,19,98,98,98,,,,,,0,0,0,0,,,,8014581412,,,0,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,22,88,24,92,75,15,1,2008,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,20,26,14,7,10,8,6,6,10,10,8,10,11,9,8,2,14,9,0,0,0,0,0,0,0,0,5,2,7,4,3,0,0,0,0,7,0,7,0
LUNGLEI,RAMTHAR,15060200607,L.T. THANGAWMA ENGLISH SCHOOL,Pvt. Unaided,5,2,2,Primary with Upper Primary,Urban,3,796701,2,1,2003,1,8,1,68,2,0,2,5,2,8,15,0,0,0,0,0,0,0,0,0,0,0,3,2,19,98,98,98,,,,,,0,0,0,0,,,,9862655757,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,22,88,19,92,75,2,1,2004,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,34,34,11,5,7,8,5,6,7,5,2,10,5,6,2,9,6,8,0,0,0,0,0,0,0,0,2,4,6,3,3,0,0,0,0,6,0,6,0
LUNGLEI,RAMTHAR,15060200612,KENDRYA  VIDHYALAYA PS,Central Govt.,7,2,2,Primary with Upper Primary,Urban,3,796701,15,15,2003,1,8,2,0,0,0,2,5,2,4,15,0,0,0,0,0,0,0,0,0,0,0,1,0,19,98,98,98,,,,,,0,0,0,0,,0372,2323590,9436768793,,,,principal kv lunglei@gmail.com,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,22,87,68,92,75,89,1,0,0,2,0,0,1,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,19,17,14,19,22,18,14,15,12,17,20,14,12,10,13,10,0,0,0,0,0,0,0,0,8,0,8,1,7,0,0,0,0,8,0,8,0
LUNGLEI,RAMTHAR,15060200615,DM HIGHER ACADEMY (HSS SECTION),Pvt. Unaided,5,11,2,Higher Secondary only/Jr. College,Urban,3,796701,2,0,2006,11,12,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436391080,,,,,,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,2,0,0,22,52,52,92,45,0,1,0,0,2,0,0,0,0,0,,,,,,,,,0,2,0,2006,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,4,2,2,4,0,0,0,4,0,0,4,0,4,0
LUNGLEI,RAMTHAR,15060200616,RAMTHAR HS (ADHOC),ADHOC AIDED                                                                ,18,8,2,Secondary Only,Urban,3,796701,2,0,1991,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9615231611,,,9615141571,,,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,52,44,92,45,8,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,1992,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,10,12,0,0,0,0,5,3,8,0,0,8,0,0,0,8,0,8,0
LUNGLEI,RAMTHAR,15060200617,LAWITLANG ENGLISH MEDIUM SCHOOL (LUMPSUM),LUMPSUM AIDED                                                              ,17,8,2,Secondary Only,Urban,3,796701,0,0,2006,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436590281,,,8575687384,,,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,52,49,92,45,2,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2011,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,9,0,0,0,0,2,4,6,0,0,6,0,0,0,6,0,6,0
LUNGLEI,RAMTHAR,15060200618,SILVER MOUNT SCHOOL,Pvt. Unaided,5,8,2,Secondary Only,Urban,3,796701,,,2008,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,8014581412,,,9436370591,,,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,52,56,92,45,4,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2013,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,12,0,0,0,0,2,2,4,0,0,4,0,0,0,4,0,4,0
LUNGLEI,RAMTHAR,15060200620,SAPHRANGA MEMORIAL HIGH SCHOOL (LUMPSUM),LUMPSUM AIDED                                                              ,17,8,2,Secondary Only,Urban,3,796701,5,5,2000,9,10,2,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9436773035,,,8575171657,,,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,52,58,92,45,10,1,0,0,2,0,0,0,0,0,,,,,,,,,2,0,2002,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3,0,0,0,0,4,1,5,0,0,5,0,0,0,5,0,5,0
LUNGLEI,RAMTHAR,15060200621,KT HIGHER SECONDARY SCHOOL,Pvt. Unaided,5,11,2,Higher Secondary only/Jr. College,Urban,3,796701,2,,2006,11,12,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9612061989,,,,,,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,22,53,33,92,44,38,1,0,0,2,0,0,0,0,0,,,,,,,,,0,2,0,2009,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,23,27,6,3,9,0,0,0,9,0,0,9,0,9,0
